DATE,Year,Month,households,subsidies,urban_popln,const_price,new_const_units,income,interest_rate,gdp,unemployment_rate,home_prices
1979-12-01,1979,12.0,,,,,,5182.2,,,,
1980-01-01,1980,1.0,,,,,,5218.8,,,,
1980-02-01,1980,2.0,,,,,,5191.3,,,,
1980-03-01,1980,3.0,,,,,,5159.0,,,,
1980-04-01,1980,4.0,,,,,,5153.4,,,,
1980-05-01,1980,5.0,,,,,,5134.3,,,,
1980-06-01,1980,6.0,,,,,,5145.1,,,,
1980-07-01,1980,7.0,,,,,,5189.8,,,,
1980-08-01,1980,8.0,,,,,,5194.8,,,,
1980-09-01,1980,9.0,,,,,,5216.6,,,,
1980-10-01,1980,10.0,,,,,,5257.1,,,,
1980-11-01,1980,11.0,,,,,,5264.5,,,,
1980-12-01,1980,12.0,,,,,,5288.4,,,,
1981-01-01,1981,1.0,,,,,,5267.1,,,,
1981-02-01,1981,2.0,,,,,,5250.2,,,,
1981-03-01,1981,3.0,,,,,,5264.4,,,,
1981-04-01,1981,4.0,,,,,,5249.0,,,,
1981-05-01,1981,5.0,,,,,,5258.8,,,,
1981-06-01,1981,6.0,,,,,,5287.2,,,,
1981-07-01,1981,7.0,,,,,,5370.5,,,,
1981-08-01,1981,8.0,,,,,,5386.1,,,,
1981-09-01,1981,9.0,,,,,,5376.3,,,,
1981-10-01,1981,10.0,,,,,,5382.3,,,,
1981-11-01,1981,11.0,,,,,,5385.0,,,,
1981-12-01,1981,12.0,,,,,,5377.6,,,,
1982-01-01,1982,1.0,,,,,,5384.7,,,,
1982-02-01,1982,2.0,,,,,,5399.5,,,,
1982-03-01,1982,3.0,,,,,,5398.9,,,,
1982-04-01,1982,4.0,,,,,,5452.7,,,,
1982-05-01,1982,5.0,,,,,,5430.3,,,,
1982-06-01,1982,6.0,,,,,,5400.9,,,,
1982-07-01,1982,7.0,,,,,,5450.4,,,,
1982-08-01,1982,8.0,,,,,,5459.3,,,,
1982-09-01,1982,9.0,,,,,,5457.7,,,,
1982-10-01,1982,10.0,,,,,,5452.2,,,,
1982-11-01,1982,11.0,,,,,,5474.3,,,,
1982-12-01,1982,12.0,,,,,,5500.9,,,,
1983-01-01,1983,1.0,,,,,,5520.0,,,,
1983-02-01,1983,2.0,,,,,,5522.6,,,,
1983-03-01,1983,3.0,,,,,,5549.2,,,,
1983-04-01,1983,4.0,,,,,,5561.3,,,,
1983-05-01,1983,5.0,,,,,,5572.5,,,,
1983-06-01,1983,6.0,,,,,,5576.8,,,,
1983-07-01,1983,7.0,,,,,,5647.0,,,,
1983-08-01,1983,8.0,,,,,,5635.9,,,,
1983-09-01,1983,9.0,,,,,,5676.2,,,,
1983-10-01,1983,10.0,,,,,,5726.4,,,,
1983-11-01,1983,11.0,,,,,,5775.0,,,,
1983-12-01,1983,12.0,,,,,,5825.9,,,,
1984-01-01,1984,1.0,,,,,,5851.3,,,,
1984-02-01,1984,2.0,,,,,,5884.8,,,,
1984-03-01,1984,3.0,,,,,,5922.6,,,,
1984-04-01,1984,4.0,,,,,,5962.5,,,,
1984-05-01,1984,5.0,,,,,,5971.0,,,,
1984-06-01,1984,6.0,,,,,,6010.3,,,,
1984-07-01,1984,7.0,,,,,,6017.6,,,,
1984-08-01,1984,8.0,,,,,,6058.5,,,,
1984-09-01,1984,9.0,,,,,,6101.7,,,,
1984-10-01,1984,10.0,,,,,,6079.2,,,,
1984-11-01,1984,11.0,,,,,,6105.7,,,,
1984-12-01,1984,12.0,,,,,,6143.3,,,,
1985-01-01,1985,1.0,,,,,,6141.6,,,,
1985-02-01,1985,2.0,,,,,,6085.2,,,,
1985-03-01,1985,3.0,,,,,,6057.8,,,,
1985-04-01,1985,4.0,,,,,,6159.5,,,,
1985-05-01,1985,5.0,,,,,,6310.8,,,,
1985-06-01,1985,6.0,,,,,,6178.9,,,,
1985-07-01,1985,7.0,,,,,,6192.8,,,,
1985-08-01,1985,8.0,,,,,,6189.0,,,,
1985-09-01,1985,9.0,,,,,,6216.2,,,,
1985-10-01,1985,10.0,,,,,,6247.8,,,,
1985-11-01,1985,11.0,,,,,,6258.1,,,,
1985-12-01,1985,12.0,,,,,,6296.4,,,,
1986-01-01,1986,1.0,,,,,,6308.5,,,,
1986-02-01,1986,2.0,,,,,,6341.7,,,,
1986-03-01,1986,3.0,,,,,,6406.5,,,,
1986-04-01,1986,4.0,,,,,,6430.4,,,,
1986-05-01,1986,5.0,,,,,,6435.8,,,,
1986-06-01,1986,6.0,,,,,,6429.8,,,,
1986-07-01,1986,7.0,,,,,,6461.8,,,,
1986-08-01,1986,8.0,,,,,,6469.4,,,,
1986-09-01,1986,9.0,,,,,,6472.9,,,,
1986-10-01,1986,10.0,,,,,,6466.0,,,,
1986-11-01,1986,11.0,,,,,,6466.7,,,,
1986-12-01,1986,12.0,,,,,,6473.8,,,,
1987-01-01,1987,1.0,,,,,,6494.2,,,,
1987-02-01,1987,2.0,,,,,,6525.0,,,,
1987-03-01,1987,3.0,,,,,,6530.5,,,,
1987-04-01,1987,4.0,,,,,,6282.3,,,,
1987-05-01,1987,5.0,,,,,,6537.0,,,,
1987-06-01,1987,6.0,,,,,,6527.6,,,,
1987-07-01,1987,7.0,,,,,,6545.8,,,,
1987-08-01,1987,8.0,,,,,,6574.0,,,,
1987-09-01,1987,9.0,,,,,,6575.3,,,,
1987-10-01,1987,10.0,,,,,,6619.6,,,,
1987-11-01,1987,11.0,,,,,,6648.1,,,,
1987-12-01,1987,12.0,,,,,,6711.5,,,,
1988-01-01,1988,1.0,,,,,,6730.2,,,,
1988-02-01,1988,2.0,,,,,,6773.5,,,,
1988-03-01,1988,3.0,,,,,,6804.3,,,,
1988-04-01,1988,4.0,,,,,,6830.1,,,,
1988-05-01,1988,5.0,,,,,,6841.7,,,,
1988-06-01,1988,6.0,,,,,,6868.5,,,,
1988-07-01,1988,7.0,,,,,,6898.2,,,,
1988-08-01,1988,8.0,,,,,,6918.4,,,,
1988-09-01,1988,9.0,,,,,,6932.4,,,,
1988-10-01,1988,10.0,,,,,,6969.9,,,,
1988-11-01,1988,11.0,,,,,,6971.9,,,,
1988-12-01,1988,12.0,,,,,,7005.2,,,,
1989-01-01,1989,1.0,,,,,,7033.4,,,,
1989-02-01,1989,2.0,,,,,,7052.7,,,,
1989-03-01,1989,3.0,,,,,,7087.1,,,,
1989-04-01,1989,4.0,,,,,,7050.0,,,,
1989-05-01,1989,5.0,,,,,,7017.2,,,,
1989-06-01,1989,6.0,,,,,,7036.7,,,,
1989-07-01,1989,7.0,,,,,,7061.3,,,,
1989-08-01,1989,8.0,,,,,,7080.0,,,,
1989-09-01,1989,9.0,,,,,,7101.4,,,,
1989-10-01,1989,10.0,,,,,,7136.8,,,,
1989-11-01,1989,11.0,,,,,,7144.0,,,,
1989-12-01,1989,12.0,,,,,,7144.7,,,,
1990-01-01,1990,1.0,,,,,,7187.4,,,,
1990-02-01,1990,2.0,,,,,,7203.3,,,,
1990-03-01,1990,3.0,,,,,,7206.1,,,,
1990-04-01,1990,4.0,,,,,,7253.4,,,,
1990-05-01,1990,5.0,,,,,,7245.8,,,,
1990-06-01,1990,6.0,,,,,,7257.3,,,,
1990-07-01,1990,7.0,,,,,,7283.7,,,,
1990-08-01,1990,8.0,,,,,,7239.1,,,,
1990-09-01,1990,9.0,,,,,,7236.8,,,,
1990-10-01,1990,10.0,,,,,,7178.7,,,,
1990-11-01,1990,11.0,,,,,,7181.9,,,,
1990-12-01,1990,12.0,,,,,,7224.7,,,,
1991-01-01,1991,1.0,,,,,,7205.7,,,,
1991-02-01,1991,2.0,,,,,,7216.8,,,,
1991-03-01,1991,3.0,,,,,,7229.1,,,,
1991-04-01,1991,4.0,,,,,,7258.0,,,,
1991-05-01,1991,5.0,,,,,,7259.5,,,,
1991-06-01,1991,6.0,,,,,,7296.7,,,,
1991-07-01,1991,7.0,,,,,,7282.0,,,,
1991-08-01,1991,8.0,,,,,,7298.3,,,,
1991-09-01,1991,9.0,,,,,,7317.7,,,,
1991-10-01,1991,10.0,,,,,,7328.0,,,,
1991-11-01,1991,11.0,,,,,,7338.4,,,,
1991-12-01,1991,12.0,,,,,,7403.6,,,,
1992-01-01,1992,1.0,,,,,,7474.8,,,,
1992-02-01,1992,2.0,,,,,,7507.2,,,,
1992-03-01,1992,3.0,,,,,,7513.8,,,,
1992-04-01,1992,4.0,,,,,,7535.0,,,,
1992-05-01,1992,5.0,,,,,,7570.2,,,,
1992-06-01,1992,6.0,,,,,,7601.6,,,,
1992-07-01,1992,7.0,,,,,,7595.9,,,,
1992-08-01,1992,8.0,,,,,,7622.6,,,,
1992-09-01,1992,9.0,,,,,,7586.9,,,,
1992-10-01,1992,10.0,,,,,,7537.9,,,,
1992-11-01,1992,11.0,,,,,,7549.3,,,,
1992-12-01,1992,12.0,,,,,,7818.6,,,,
1993-01-01,1993,1.0,,,,,,7648.1,,,,
1993-02-01,1993,2.0,,,,,,7684.5,,,,
1993-03-01,1993,3.0,,,,,,7660.8,,,,
1993-04-01,1993,4.0,,,,,,7700.6,,,,
1993-05-01,1993,5.0,,,,,,7689.4,,,,
1993-06-01,1993,6.0,,,,,,7675.1,,,,
1993-07-01,1993,7.0,,,,,,7694.3,,,,
1993-08-01,1993,8.0,,,,,,7705.4,,,,
1993-09-01,1993,9.0,,,,,,7684.4,,,,
1993-10-01,1993,10.0,,,,,,7646.9,,,,
1993-11-01,1993,11.0,,,,,,7668.1,,,,
1993-12-01,1993,12.0,,,,,,7929.4,,,,
1994-01-01,1994,1.0,,,,,,7780.4,,,,
1994-02-01,1994,2.0,,,,,,7795.0,,,,
1994-03-01,1994,3.0,,,,,,7820.5,,,,
1994-04-01,1994,4.0,,,,,,7820.4,,,,
1994-05-01,1994,5.0,,,,,,7910.6,,,,
1994-06-01,1994,6.0,,,,,,7898.1,,,,
1994-07-01,1994,7.0,,,,,,7905.0,,,,
1994-08-01,1994,8.0,,,,,,7914.4,,,,
1994-09-01,1994,9.0,,,,,,7949.0,,,,
1994-10-01,1994,10.0,,,,,,8024.4,,,,
1994-11-01,1994,11.0,,,,,,8023.9,,,,
1994-12-01,1994,12.0,,,,,,8060.2,,,,
1995-01-01,1995,1.0,,,,,,8086.0,,,,
1995-02-01,1995,2.0,,,,,,8102.0,,,,
1995-03-01,1995,3.0,,,,,,8124.2,,,,
1995-04-01,1995,4.0,,,,,,8064.0,,,,
1995-05-01,1995,5.0,,,,,,8145.6,,,,
1995-06-01,1995,6.0,,,,,,8169.8,,,,
1995-07-01,1995,7.0,,,,,,8187.8,,,,
1995-08-01,1995,8.0,,,,,,8193.0,,,,
1995-09-01,1995,9.0,,,,,,8219.4,,,,
1995-10-01,1995,10.0,,,,,,8228.4,,,,
1995-11-01,1995,11.0,,,,,,8250.5,,,,
1995-12-01,1995,12.0,,,,,,8261.3,,,,
1996-01-01,1996,1.0,,,,,,8272.1,,,,
1996-02-01,1996,2.0,,,,,,8335.8,,,,
1996-03-01,1996,3.0,,,,,,8362.4,,,,
1996-04-01,1996,4.0,,,,,,8311.8,,,,
1996-05-01,1996,5.0,,,,,,8416.8,,,,
1996-06-01,1996,6.0,,,,,,8467.1,,,,
1996-07-01,1996,7.0,,,,,,8444.0,,,,
1996-08-01,1996,8.0,,,,,,8464.7,,,,
1996-09-01,1996,9.0,,,,,,8483.9,,,,
1996-10-01,1996,10.0,,,,,,8482.7,,,,
1996-11-01,1996,11.0,,,,,,8505.1,,,,
1996-12-01,1996,12.0,,,,,,8533.1,,,,
1997-01-01,1997,1.0,,,,,,8556.4,,,,
1997-02-01,1997,2.0,,,,,,8579.2,,,,
1997-03-01,1997,3.0,,,,,,8619.0,,,,
1997-04-01,1997,4.0,,,,,,8624.5,,,,
1997-05-01,1997,5.0,,,,,,8661.9,,,,
1997-06-01,1997,6.0,,,,,,8689.7,,,,
1997-07-01,1997,7.0,,,,,,8723.1,,,,
1997-08-01,1997,8.0,,,,,,8768.6,,,,
1997-09-01,1997,9.0,,,,,,8791.5,,,,
1997-10-01,1997,10.0,,,,,,8834.8,,,,
1997-11-01,1997,11.0,,,,,,8892.2,,,,
1997-12-01,1997,12.0,,,,,,8944.3,,,,
1998-01-01,1998,1.0,,,,,,9022.9,,,,
1998-02-01,1998,2.0,,,,,,9081.2,,,,
1998-03-01,1998,3.0,,,,,,9134.4,,,,
1998-04-01,1998,4.0,,,,,,9164.1,,,,
1998-05-01,1998,5.0,,,,,,9202.0,,,,
1998-06-01,1998,6.0,,,,,,9254.2,,,,
1998-07-01,1998,7.0,,,,,,9270.0,,,,
1998-08-01,1998,8.0,,,,,,9299.3,,,,
1998-09-01,1998,9.0,,,,,,9325.5,,,,
1998-10-01,1998,10.0,,,,,,9337.5,,,,
1998-11-01,1998,11.0,,,,,,9374.6,,,,
1998-12-01,1998,12.0,,,,,,9391.7,,,,
1999-01-01,1999,1.0,,,,,,9444.1,,,,
1999-02-01,1999,2.0,,,,,,9476.2,,,,
1999-03-01,1999,3.0,,,,,,9484.1,,,,
1999-04-01,1999,4.0,,,,,,9453.0,,,,
1999-05-01,1999,5.0,,,,,,9469.3,,,,
1999-06-01,1999,6.0,,,,,,9501.3,,,,
1999-07-01,1999,7.0,,,,,,9519.0,,,,
1999-08-01,1999,8.0,,,,,,9559.1,,,,
1999-09-01,1999,9.0,,,,,,9546.7,,,,
1999-10-01,1999,10.0,,,,,,9598.7,,,,
1999-11-01,1999,11.0,,,,,,9660.9,,,,
1999-12-01,1999,12.0,,,,,,9735.9,,,,
2000-01-01,2000,1.0,,,,,,9799.9,,,,
2000-02-01,2000,2.0,,,,,,9837.9,,,,
2000-03-01,2000,3.0,,,,,,9864.0,,,,
2000-04-01,2000,4.0,,,,,,9913.7,,,,
2000-05-01,2000,5.0,,,,,,9954.5,,,,
2000-06-01,2000,6.0,,,,,,9982.3,,,,
2000-07-01,2000,7.0,,,,,,10035.9,,,,
2000-08-01,2000,8.0,,,,,,10098.3,,,,
2000-09-01,2000,9.0,,,,,,10110.3,,,,
2000-10-01,2000,10.0,,,,,,10139.2,,,,
2000-11-01,2000,11.0,,,,,,10143.5,,,,
2000-12-01,2000,12.0,,,,,,10164.3,,,,
2001-01-01,2001,1.0,,,,,,10211.7,,,,
2001-02-01,2001,2.0,,,,,,10223.4,,,,
2001-03-01,2001,3.0,,,,,,10254.4,,,,
2001-04-01,2001,4.0,,,,,,10233.1,,,,
2001-05-01,2001,5.0,,,,,,10214.7,,,,
2001-06-01,2001,6.0,,,,,,10218.1,,,,
2001-07-01,2001,7.0,,,,,,10370.7,,,,
2001-08-01,2001,8.0,,,,,,10543.1,,,,
2001-09-01,2001,9.0,,,,,,10452.8,,,,
2001-10-01,2001,10.0,,,,,,10267.7,,,,
2001-11-01,2001,11.0,,,,,,10279.7,,,,
2001-12-01,2001,12.0,,,,,,10298.9,,,,
2002-01-01,2002,1.0,,,,,,10514.7,,,,
2002-02-01,2002,2.0,,,,,,10531.6,,,,
2002-03-01,2002,3.0,,,,,,10539.0,,,,
2002-04-01,2002,4.0,,,,,,10574.2,,,,
2002-05-01,2002,5.0,,,,,,10616.5,,,,
2002-06-01,2002,6.0,,,,,,10648.2,,,,
2002-07-01,2002,7.0,,,,,,10621.0,,,,
2002-08-01,2002,8.0,,,,,,10623.0,,,,
2002-09-01,2002,9.0,,,,,,10633.6,,,,
2002-10-01,2002,10.0,,,,,,10661.8,,,,
2002-11-01,2002,11.0,,,,,,10690.9,,,,
2002-12-01,2002,12.0,,,,,,10719.9,,,,
2003-01-01,2003,1.0,,,,,,10710.4,,,,
2003-02-01,2003,2.0,,,,,,10674.0,,,,
2003-03-01,2003,3.0,,,,,,10696.5,,,,
2003-04-01,2003,4.0,,,,,,10752.7,,,,
2003-05-01,2003,5.0,,,,,,10832.0,,,,
2003-06-01,2003,6.0,,,,,,10860.6,,,,
2003-07-01,2003,7.0,,,,,,10991.1,,,,
2003-08-01,2003,8.0,,,,,,11066.7,,,,
2003-09-01,2003,9.0,,,,,,10940.8,,,,
2003-10-01,2003,10.0,,,,,,10982.3,,,,
2003-11-01,2003,11.0,,,,,,11048.4,,,,
2003-12-01,2003,12.0,,,,,,11057.2,,,,
2004-01-01,2004,1.0,,,,,,11051.2,,,,
2004-02-01,2004,2.0,,,,,,11071.0,,,,
2004-03-01,2004,3.0,,,,,,11115.6,,,,
2004-04-01,2004,4.0,,,,,,11153.3,,,,
2004-05-01,2004,5.0,,,,,,11208.9,,,,
2004-06-01,2004,6.0,,,,,,11215.8,,,,
2004-07-01,2004,7.0,,,,,,11240.5,,,,
2004-08-01,2004,8.0,,,,,,11274.6,,,,
2004-09-01,2004,9.0,,,,,,11279.6,,,,
2004-10-01,2004,10.0,,,,,,11282.5,,,,
2004-11-01,2004,11.0,,,,,,11246.1,,,,
2004-12-01,2004,12.0,,,,,,11659.0,,,,
2005-01-01,2005,1.0,,,,,,11226.5,,,,
2005-02-01,2005,2.0,,,,,,11229.0,,,,
2005-03-01,2005,3.0,,,,,,11268.8,,,,
2005-04-01,2005,4.0,,,,,,11304.2,,,,
2005-05-01,2005,5.0,,,,,,11352.7,,,,
2005-06-01,2005,6.0,,,,,,11375.5,,,,
2005-07-01,2005,7.0,,,,,,11387.1,,,,
2005-08-01,2005,8.0,,,,,,11405.3,,,,
2005-09-01,2005,9.0,,,,,,11365.2,,,,
2005-10-01,2005,10.0,,,,,,11428.7,,,,
2005-11-01,2005,11.0,,,,,,11500.1,,,,
2005-12-01,2005,12.0,,,,,,11535.2,,,,
2006-01-01,2006,1.0,,,,,,11651.8,,,,
2006-02-01,2006,2.0,,,,,,11702.8,,,,
2006-03-01,2006,3.0,,,,,,11747.5,,,,
2006-04-01,2006,4.0,,,,,,11744.4,,,,
2006-05-01,2006,5.0,,,,,,11736.8,,,,
2006-06-01,2006,6.0,,,,,,11751.9,,,,
2006-07-01,2006,7.0,,,,,,11746.9,,,,
2006-08-01,2006,8.0,,,,,,11737.0,,,,
2006-09-01,2006,9.0,,,,,,11800.1,,,,
2006-10-01,2006,10.0,,,,,,11853.7,,,,
2006-11-01,2006,11.0,,,,,,11901.9,,,,
2006-12-01,2006,12.0,,,,,,11958.6,,,,
2007-01-01,2007,1.0,,,,,,11956.6,,,,
2007-02-01,2007,2.0,,,,,,11996.0,,,,
2007-03-01,2007,3.0,,,,,,12035.1,,,,
2007-04-01,2007,4.0,,,,,,12052.8,,,,
2007-05-01,2007,5.0,,,,,,12059.9,,,,
2007-06-01,2007,6.0,,,,,,12053.3,,,,
2007-07-01,2007,7.0,,,,,,12066.4,,,,
2007-08-01,2007,8.0,,,,,,12070.9,,,,
2007-09-01,2007,9.0,,,,,,12089.6,,,,
2007-10-01,2007,10.0,,,,,,12080.4,,,,
2007-11-01,2007,11.0,,,,,,12070.1,,,,
2007-12-01,2007,12.0,,,,,,12120.5,,,,
2008-01-01,2008,1.0,,,,,,12137.1,,,,
2008-02-01,2008,2.0,,,,,,12141.8,,,,
2008-03-01,2008,3.0,,,,,,12145.9,,,,
2008-04-01,2008,4.0,,,,,,12100.8,,,,
2008-05-01,2008,5.0,,,,,,12696.2,,,,
2008-06-01,2008,6.0,,,,,,12376.6,,,,
2008-07-01,2008,7.0,,,,,,12188.7,,,,
2008-08-01,2008,8.0,,,,,,12120.6,,,,
2008-09-01,2008,9.0,,,,,,12149.0,,,,
2008-10-01,2008,10.0,,,,,,12240.5,,,,
2008-11-01,2008,11.0,,,,,,12345.9,,,,
2008-12-01,2008,12.0,,,,,,12288.8,,,,
2009-01-01,2009,1.0,,,,,,12361.5,,,,
2009-02-01,2009,2.0,,,,,,12241.9,,,,
2009-03-01,2009,3.0,,,,,,12242.7,,,,
2009-04-01,2009,4.0,,,,,,12320.0,,,,
2009-05-01,2009,5.0,,,,,,12500.1,,,,
2009-06-01,2009,6.0,,,,,,12273.2,,,,
2009-07-01,2009,7.0,,,,,,12218.7,,,,
2009-08-01,2009,8.0,,,,,,12194.8,,,,
2009-09-01,2009,9.0,,,,,,12230.6,,,,
2009-10-01,2009,10.0,,,,,,12193.2,,,,
2009-11-01,2009,11.0,,,,,,12224.4,,,,
2009-12-01,2009,12.0,,,,,,12280.2,,,,
2010-01-01,2010,1.0,,,,,,12285.8,,,,
2010-02-01,2010,2.0,,,,,,12292.0,,,,
2010-03-01,2010,3.0,,,,,,12340.3,,,,
2010-04-01,2010,4.0,,,,,,12447.1,,,,
2010-05-01,2010,5.0,,,,,,12540.3,,,,
2010-06-01,2010,6.0,,,,,,12544.3,,,,
2010-07-01,2010,7.0,,,,,,12554.2,,,,
2010-08-01,2010,8.0,,,,,,12591.4,,,,
2010-09-01,2010,9.0,,,,,,12589.9,,,,
2010-10-01,2010,10.0,,,,,,12592.5,,,,
2010-11-01,2010,11.0,,,,,,12605.1,,,,
2010-12-01,2010,12.0,,,,,,12680.6,,,,
2011-01-01,2011,1.0,,,,,,12740.1,,,,
2011-02-01,2011,2.0,,,,,,12776.6,,,,
2011-03-01,2011,3.0,,,,,,12742.7,,,,
2011-04-01,2011,4.0,,,,,,12721.3,,,,
2011-05-01,2011,5.0,,,,,,12705.3,,,,
2011-06-01,2011,6.0,,,,,,12756.9,,,,
2011-07-01,2011,7.0,,,,,,12805.6,,,,
2011-08-01,2011,8.0,,,,,,12799.7,,,,
2011-09-01,2011,9.0,,,,,,12781.7,,,,
2011-10-01,2011,10.0,,,,,,12791.9,,,,
2011-11-01,2011,11.0,,,,,,12782.7,,,,
2011-12-01,2011,12.0,,,,,,12898.5,,,,
2012-01-01,2012,1.0,,,,,,12967.5,,,,
2012-02-01,2012,2.0,,,,,,13029.6,,,,
2012-03-01,2012,3.0,,,,,,13066.4,,,,
2012-04-01,2012,4.0,,,,,,13116.5,,,,
2012-05-01,2012,5.0,,,,,,13112.5,,,,
2012-06-01,2012,6.0,,,,,,13097.2,,,,
2012-07-01,2012,7.0,,,,,,12999.8,,,,
2012-08-01,2012,8.0,,,,,,12961.6,,,,
2012-09-01,2012,9.0,,,,,,13053.1,,,,
2012-10-01,2012,10.0,,,,,,13142.0,,,,
2012-11-01,2012,11.0,,,,,,13315.7,,,,
2012-12-01,2012,12.0,,,,,,13642.7,,,,
2013-01-01,2013,1.0,,,,,,12845.5,,,,
2013-02-01,2013,2.0,,,,,,12813.9,,,,
2013-03-01,2013,3.0,,,,,,12852.1,,,,
2013-04-01,2013,4.0,,,,,,12893.4,,,,
2013-05-01,2013,5.0,,,,,,12954.2,,,,
2013-06-01,2013,6.0,,,,,,12955.7,,,,
2013-07-01,2013,7.0,,,,,,12941.8,,,,
2013-08-01,2013,8.0,,,,,,12969.6,,,,
2013-09-01,2013,9.0,,,,,,13027.5,,,,
2013-10-01,2013,10.0,,,,,,12974.6,,,,
2013-11-01,2013,11.0,,,,,,12998.9,,,,
2013-12-01,2013,12.0,,,,,,13019.1,,,,
2014-01-01,2014,1.0,,,,,,13079.5,,,,
2014-02-01,2014,2.0,,,,,,13148.0,,,,
2014-03-01,2014,3.0,,,,,,13219.9,,,,
2014-04-01,2014,4.0,,,,,,13270.2,,,,
2014-05-01,2014,5.0,,,,,,13312.9,,,,
2014-06-01,2014,6.0,,,,,,13360.4,,,,
2014-07-01,2014,7.0,,,,,,13386.8,,,,
2014-08-01,2014,8.0,,,,,,13445.9,,,,
2014-09-01,2014,9.0,,,,,,13486.3,,,,
2014-10-01,2014,10.0,,,,,,13550.7,,,,
2014-11-01,2014,11.0,,,,,,13624.4,,,,
2014-12-01,2014,12.0,,,,,,13719.1,,,,
2015-01-01,2015,1.0,,,,,,13797.7,,,,
2015-02-01,2015,2.0,,,,,,13848.0,,,,
2015-03-01,2015,3.0,,,,,,13811.3,,,,
2015-04-01,2015,4.0,,,,,,13842.0,,,,
2015-05-01,2015,5.0,,,,,,13865.6,,,,
2015-06-01,2015,6.0,,,,,,13874.1,,,,
2015-07-01,2015,7.0,,,,,,13905.7,,,,
2015-08-01,2015,8.0,,,,,,13935.8,,,,
2015-09-01,2015,9.0,,,,,,13972.2,,,,
2015-10-01,2015,10.0,,,,,,13996.9,,,,
2015-11-01,2015,11.0,,,,,,13993.4,,,,
2015-12-01,2015,12.0,,,,,,14060.2,,,,
2016-01-01,2016,1.0,,,,,,14121.1,,,,
2016-02-01,2016,2.0,,,,,,14135.3,,,,
2016-03-01,2016,3.0,,,,,,14135.4,,,,
2016-04-01,2016,4.0,,,,,,14106.2,,,,
2016-05-01,2016,5.0,,,,,,14095.5,,,,
2016-06-01,2016,6.0,,,,,,14104.9,,,,
2016-07-01,2016,7.0,,,,,,14160.1,,,,
2016-08-01,2016,8.0,,,,,,14176.7,,,,
2016-09-01,2016,9.0,,,,,,14209.1,,,,
2016-10-01,2016,10.0,,,,,,14235.4,,,,
2016-11-01,2016,11.0,,,,,,14273.6,,,,
2016-12-01,2016,12.0,,,,,,14313.7,,,,
2017-01-01,2017,1.0,,,,,,14373.7,,,,
2017-02-01,2017,2.0,,,,,,14416.8,,,,
2017-03-01,2017,3.0,,,,,,14476.3,,,,
2017-04-01,2017,4.0,,,,,,14509.3,,,,
2017-05-01,2017,5.0,,,,,,14610.7,,,,
2017-06-01,2017,6.0,,,,,,14618.7,,,,
2017-07-01,2017,7.0,,,,,,14660.2,,,,
2017-08-01,2017,8.0,,,,,,14678.3,,,,
2017-09-01,2017,9.0,,,,,,14706.0,,,,
2017-10-01,2017,10.0,,,,,,14748.6,,,,
2017-11-01,2017,11.0,,,,,,14771.1,,,,
2017-12-01,2017,12.0,,,,,,14797.9,,,,
2018-01-01,2018,1.0,,,,,,14886.6,,,,
2018-02-01,2018,2.0,,,,,,14921.1,,,,
2018-03-01,2018,3.0,,,,,,14974.8,,,,
2018-04-01,2018,4.0,,,,,,15007.2,,,,
2018-05-01,2018,5.0,,,,,,15057.8,,,,
2018-06-01,2018,6.0,,,,,,15119.3,,,,
2018-07-01,2018,7.0,,,,,,15184.7,,,,
2018-08-01,2018,8.0,,,,,,15238.6,,,,
2018-09-01,2018,9.0,,,,,,15237.5,,,,
2018-10-01,2018,10.0,,,,,,15274.1,,,,
2018-11-01,2018,11.0,,,,,,15315.2,,,,
2018-12-01,2018,12.0,,,,,,15506.5,,,,
2019-01-01,2019,1.0,,,,,,15501.7,,,,
2019-02-01,2019,2.0,,,,,,15553.7,,,,
2019-03-01,2019,3.0,,,,,,15568.9,,,,
2019-04-01,2019,4.0,,,,,,15524.4,,,,
2019-05-01,2019,5.0,,,,,,15519.6,,,,
2019-06-01,2019,6.0,,,,,,15546.4,,,,
2019-07-01,2019,7.0,,,,,,15565.7,,,,
2019-08-01,2019,8.0,,,,,,15654.1,,,,
2019-09-01,2019,9.0,,,,,,15691.3,,,,
2019-10-01,2019,10.0,,,,,,15718.1,,,,
2019-11-01,2019,11.0,,,,,,15778.2,,,,
2019-12-01,2019,12.0,,,,,,15684.8,,,,
2020-01-01,2020,1.0,,,,,,15852.5,,,,
2020-02-01,2020,2.0,,,,,,15918.0,,,,
2020-03-01,2020,3.0,,,,,,15696.3,,,,
2020-04-01,2020,4.0,,,,,,18020.2,,,,
2020-05-01,2020,5.0,,,,,,17104.6,,,,
2020-06-01,2020,6.0,,,,,,17035.0,,,,
2020-07-01,2020,7.0,,,,,,17193.2,,,,
2020-08-01,2020,8.0,,,,,,16525.8,,,,
2020-09-01,2020,9.0,,,,,,16607.9,,,,
2020-10-01,2020,10.0,,,,,,16561.9,,,,
2020-11-01,2020,11.0,,,,,,16368.1,,,,
2020-12-01,2020,12.0,,,,,,16406.1,,,,
2021-01-01,2021,1.0,,,,,,18107.3,,,,
2021-02-01,2021,2.0,,,,,,16604.9,,,,
2021-03-01,2021,3.0,,,,,,20422.6,,,,
2021-04-01,2021,4.0,,,,,,17316.6,,,,
